TimeBin,torDevice,torPort,serverDevice,serverPort,BandwidthInGbps,priority,pfc_tx,pfc_rx,tx_direction,rx_direction,samples
2026-09-04 05:11:00.0000000,lvl02-0101-0827-03lt0,ethernet31/1,lvl021082703053,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet31/1,1
2026-09-04 05:11:00.0000000,lvl02-0101-0827-03lt0,ethernet4/1,lvl021082703007,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet4/1,1
2026-09-04 05:11:00.0000000,lvl02-0101-0827-03lt0,ethernet4/1,lvl021082703007,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet4/1,1
2026-09-04 05:11:00.0000000,lvl02-0101-0827-03lt0,ethernet4/1,lvl021082703007,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet4/1,1
2026-09-04 05:11:00.0000000,lvl02-0101-0827-03lt0,ethernet4/1,lvl021082703007,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet4/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet12/1,lvl021082703019,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03t0:ethernet12/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet12/1,lvl021082703019,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03t0:ethernet12/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet12/1,lvl021082703019,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03t0:ethernet12/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet12/1,lvl021082703019,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03t0:ethernet12/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet14/1,lvl021082703023,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet14/1 -> lvl021082703023:nic1.port1,lvl021082703023:nic1.port1 -> lvl02-0101-0827-03t0:ethernet14/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet14/1,lvl021082703023,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet14/1 -> lvl021082703023:nic1.port1,lvl021082703023:nic1.port1 -> lvl02-0101-0827-03t0:ethernet14/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet14/1,lvl021082703023,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet14/1 -> lvl021082703023:nic1.port1,lvl021082703023:nic1.port1 -> lvl02-0101-0827-03t0:ethernet14/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet14/1,lvl021082703023,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet14/1 -> lvl021082703023:nic1.port1,lvl021082703023:nic1.port1 -> lvl02-0101-0827-03t0:ethernet14/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet15/1,lvl021082703025,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet15/1 -> lvl021082703025:nic1.port1,lvl021082703025:nic1.port1 -> lvl02-0101-0827-03t0:ethernet15/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet15/1,lvl021082703025,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet15/1 -> lvl021082703025:nic1.port1,lvl021082703025:nic1.port1 -> lvl02-0101-0827-03t0:ethernet15/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet15/1,lvl021082703025,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet15/1 -> lvl021082703025:nic1.port1,lvl021082703025:nic1.port1 -> lvl02-0101-0827-03t0:ethernet15/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet15/1,lvl021082703025,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet15/1 -> lvl021082703025:nic1.port1,lvl021082703025:nic1.port1 -> lvl02-0101-0827-03t0:ethernet15/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet18/1,lvl021082703031,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet18/1 -> lvl021082703031:nic1.port1,lvl021082703031:nic1.port1 -> lvl02-0101-0827-03t0:ethernet18/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet18/1,lvl021082703031,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet18/1 -> lvl021082703031:nic1.port1,lvl021082703031:nic1.port1 -> lvl02-0101-0827-03t0:ethernet18/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet18/1,lvl021082703031,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet18/1 -> lvl021082703031:nic1.port1,lvl021082703031:nic1.port1 -> lvl02-0101-0827-03t0:ethernet18/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet18/1,lvl021082703031,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet18/1 -> lvl021082703031:nic1.port1,lvl021082703031:nic1.port1 -> lvl02-0101-0827-03t0:ethernet18/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet19/1,lvl021082703033,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet19/1 -> lvl021082703033:nic1.port1,lvl021082703033:nic1.port1 -> lvl02-0101-0827-03t0:ethernet19/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet19/1,lvl021082703033,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet19/1 -> lvl021082703033:nic1.port1,lvl021082703033:nic1.port1 -> lvl02-0101-0827-03t0:ethernet19/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet19/1,lvl021082703033,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet19/1 -> lvl021082703033:nic1.port1,lvl021082703033:nic1.port1 -> lvl02-0101-0827-03t0:ethernet19/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet19/1,lvl021082703033,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet19/1 -> lvl021082703033:nic1.port1,lvl021082703033:nic1.port1 -> lvl02-0101-0827-03t0:ethernet19/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet2/1,lvl021082703003,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet2/1 -> lvl021082703003:nic1.port1,lvl021082703003:nic1.port1 -> lvl02-0101-0827-03t0:ethernet2/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet2/1,lvl021082703003,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet2/1 -> lvl021082703003:nic1.port1,lvl021082703003:nic1.port1 -> lvl02-0101-0827-03t0:ethernet2/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet2/1,lvl021082703003,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet2/1 -> lvl021082703003:nic1.port1,lvl021082703003:nic1.port1 -> lvl02-0101-0827-03t0:ethernet2/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet2/1,lvl021082703003,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet2/1 -> lvl021082703003:nic1.port1,lvl021082703003:nic1.port1 -> lvl02-0101-0827-03t0:ethernet2/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet21/1,lvl021082703037,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet21/1 -> lvl021082703037:nic1.port1,lvl021082703037:nic1.port1 -> lvl02-0101-0827-03t0:ethernet21/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet21/1,lvl021082703037,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet21/1 -> lvl021082703037:nic1.port1,lvl021082703037:nic1.port1 -> lvl02-0101-0827-03t0:ethernet21/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet21/1,lvl021082703037,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet21/1 -> lvl021082703037:nic1.port1,lvl021082703037:nic1.port1 -> lvl02-0101-0827-03t0:ethernet21/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet21/1,lvl021082703037,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet21/1 -> lvl021082703037:nic1.port1,lvl021082703037:nic1.port1 -> lvl02-0101-0827-03t0:ethernet21/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet27/1,lvl021082703045,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet27/1 -> lvl021082703045:nic1.port1,lvl021082703045:nic1.port1 -> lvl02-0101-0827-03t0:ethernet27/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet27/1,lvl021082703045,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet27/1 -> lvl021082703045:nic1.port1,lvl021082703045:nic1.port1 -> lvl02-0101-0827-03t0:ethernet27/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet27/1,lvl021082703045,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet27/1 -> lvl021082703045:nic1.port1,lvl021082703045:nic1.port1 -> lvl02-0101-0827-03t0:ethernet27/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet27/1,lvl021082703045,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet27/1 -> lvl021082703045:nic1.port1,lvl021082703045:nic1.port1 -> lvl02-0101-0827-03t0:ethernet27/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet29/1,lvl021082703049,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet29/1 -> lvl021082703049:nic1.port1,lvl021082703049:nic1.port1 -> lvl02-0101-0827-03t0:ethernet29/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet29/1,lvl021082703049,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet29/1 -> lvl021082703049:nic1.port1,lvl021082703049:nic1.port1 -> lvl02-0101-0827-03t0:ethernet29/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet29/1,lvl021082703049,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet29/1 -> lvl021082703049:nic1.port1,lvl021082703049:nic1.port1 -> lvl02-0101-0827-03t0:ethernet29/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet29/1,lvl021082703049,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet29/1 -> lvl021082703049:nic1.port1,lvl021082703049:nic1.port1 -> lvl02-0101-0827-03t0:ethernet29/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet31/1,lvl021082703053,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03t0:ethernet31/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet31/1,lvl021082703053,nic1.port1,50,3,0,6946,lvl02-0101-0827-03t0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03t0:ethernet31/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet31/1,lvl021082703053,nic1.port1,50,4,0,6946,lvl02-0101-0827-03t0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03t0:ethernet31/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet31/1,lvl021082703053,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03t0:ethernet31/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet4/1,lvl021082703007,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03t0:ethernet4/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet4/1,lvl021082703007,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03t0:ethernet4/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet4/1,lvl021082703007,nic1.port1,50,4,0,0,lvl02-0101-0827-03t0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03t0:ethernet4/1,1
2026-09-04 05:13:00.0000000,lvl02-0101-0827-03t0,ethernet4/1,lvl021082703007,nic1.port1,50,6,0,0,lvl02-0101-0827-03t0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03t0:ethernet4/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet12/1,lvl021082703019,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet12/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet12/1,lvl021082703019,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet12/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet12/1,lvl021082703019,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet12/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet12/1,lvl021082703019,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet12/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet14/1,lvl021082703023,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet14/1 -> lvl021082703023:nic1.port1,lvl021082703023:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet14/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet14/1,lvl021082703023,nic1.port1,50,3,0,18,lvl02-0101-0827-03lt0:ethernet14/1 -> lvl021082703023:nic1.port1,lvl021082703023:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet14/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet14/1,lvl021082703023,nic1.port1,50,4,0,18,lvl02-0101-0827-03lt0:ethernet14/1 -> lvl021082703023:nic1.port1,lvl021082703023:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet14/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet14/1,lvl021082703023,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet14/1 -> lvl021082703023:nic1.port1,lvl021082703023:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet14/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet15/1,lvl021082703025,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet15/1 -> lvl021082703025:nic1.port1,lvl021082703025:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet15/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet15/1,lvl021082703025,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet15/1 -> lvl021082703025:nic1.port1,lvl021082703025:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet15/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet15/1,lvl021082703025,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet15/1 -> lvl021082703025:nic1.port1,lvl021082703025:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet15/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet15/1,lvl021082703025,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet15/1 -> lvl021082703025:nic1.port1,lvl021082703025:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet15/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet18/1,lvl021082703031,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet18/1 -> lvl021082703031:nic1.port1,lvl021082703031:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet18/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet18/1,lvl021082703031,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet18/1 -> lvl021082703031:nic1.port1,lvl021082703031:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet18/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet18/1,lvl021082703031,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet18/1 -> lvl021082703031:nic1.port1,lvl021082703031:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet18/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet18/1,lvl021082703031,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet18/1 -> lvl021082703031:nic1.port1,lvl021082703031:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet18/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet19/1,lvl021082703033,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet19/1 -> lvl021082703033:nic1.port1,lvl021082703033:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet19/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet19/1,lvl021082703033,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet19/1 -> lvl021082703033:nic1.port1,lvl021082703033:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet19/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet19/1,lvl021082703033,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet19/1 -> lvl021082703033:nic1.port1,lvl021082703033:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet19/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet19/1,lvl021082703033,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet19/1 -> lvl021082703033:nic1.port1,lvl021082703033:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet19/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet2/1,lvl021082703003,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet2/1 -> lvl021082703003:nic1.port1,lvl021082703003:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet2/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet2/1,lvl021082703003,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet2/1 -> lvl021082703003:nic1.port1,lvl021082703003:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet2/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet2/1,lvl021082703003,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet2/1 -> lvl021082703003:nic1.port1,lvl021082703003:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet2/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet2/1,lvl021082703003,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet2/1 -> lvl021082703003:nic1.port1,lvl021082703003:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet2/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet21/1,lvl021082703037,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet21/1 -> lvl021082703037:nic1.port1,lvl021082703037:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet21/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet21/1,lvl021082703037,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet21/1 -> lvl021082703037:nic1.port1,lvl021082703037:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet21/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet21/1,lvl021082703037,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet21/1 -> lvl021082703037:nic1.port1,lvl021082703037:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet21/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet21/1,lvl021082703037,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet21/1 -> lvl021082703037:nic1.port1,lvl021082703037:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet21/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet27/1,lvl021082703045,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet27/1 -> lvl021082703045:nic1.port1,lvl021082703045:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet27/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet27/1,lvl021082703045,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet27/1 -> lvl021082703045:nic1.port1,lvl021082703045:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet27/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet27/1,lvl021082703045,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet27/1 -> lvl021082703045:nic1.port1,lvl021082703045:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet27/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet27/1,lvl021082703045,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet27/1 -> lvl021082703045:nic1.port1,lvl021082703045:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet27/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet29/1,lvl021082703049,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet29/1 -> lvl021082703049:nic1.port1,lvl021082703049:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet29/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet29/1,lvl021082703049,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet29/1 -> lvl021082703049:nic1.port1,lvl021082703049:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet29/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet29/1,lvl021082703049,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet29/1 -> lvl021082703049:nic1.port1,lvl021082703049:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet29/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet29/1,lvl021082703049,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet29/1 -> lvl021082703049:nic1.port1,lvl021082703049:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet29/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet31/1,lvl021082703053,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet31/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet31/1,lvl021082703053,nic1.port1,50,3,0,26650,lvl02-0101-0827-03lt0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet31/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet31/1,lvl021082703053,nic1.port1,50,4,0,26650,lvl02-0101-0827-03lt0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet31/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet31/1,lvl021082703053,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet31/1 -> lvl021082703053:nic1.port1,lvl021082703053:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet31/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet4/1,lvl021082703007,nic1.port1,50,2,0,0,lvl02-0101-0827-03lt0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet4/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet4/1,lvl021082703007,nic1.port1,50,3,0,0,lvl02-0101-0827-03lt0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet4/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet4/1,lvl021082703007,nic1.port1,50,4,0,0,lvl02-0101-0827-03lt0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet4/1,1
2026-09-04 05:16:00.0000000,lvl02-0101-0827-03lt0,ethernet4/1,lvl021082703007,nic1.port1,50,6,0,0,lvl02-0101-0827-03lt0:ethernet4/1 -> lvl021082703007:nic1.port1,lvl021082703007:nic1.port1 -> lvl02-0101-0827-03lt0:ethernet4/1,1
2026-09-04 05:17:00.0000000,lvl02-0101-0827-03t0,ethernet12/1,lvl021082703019,nic1.port1,50,2,0,0,lvl02-0101-0827-03t0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03t0:ethernet12/1,1
2026-09-04 05:17:00.0000000,lvl02-0101-0827-03t0,ethernet12/1,lvl021082703019,nic1.port1,50,3,0,0,lvl02-0101-0827-03t0:ethernet12/1 -> lvl021082703019:nic1.port1,lvl021082703019:nic1.port1 -> lvl02-0101-0827-03t0:ethernet12/1,1
